,ABV,FG,IBU,OG,SRM,boil_time,boil_time_units,extras,fermentables,hops,link,meets_guidelines,name,style,volume,volume_units,yeast
10,0.067,1.017,20,1.069,5,90,min,0,"{0: {'amount': 24.8, 'amount_unit': 'lb', 'name': 'Pilsner (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 3.0, 'amount_unit': 'lb', 'name': 'Sucrose (Table Sugar)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 46, 'color': 0, 'color_unit': '°L', 'generic': True}, 2: {'amount': 1.2, 'amount_unit': 'lb', 'name': 'Biscuit (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 23, 'color_unit': '°L', 'generic': True}, 3: {'amount': 1.2, 'amount_unit': 'lb', 'name': 'Aromatic (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 33, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.8, 'amount_unit': 'oz', 'name': 'Styrian Arora (SI)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.08199999999999999, 'generic': True}, 1: {'amount': 0.6, 'amount_unit': 'oz', 'name': 'Styrian Arora (SI)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.08199999999999999, 'generic': True}}",http://www.brewtoad.com/recipes/a-little-more-not-so-audrey-hepburn,1,A little More Not So Audrey Hepburn,Belgian Blond Ale,13.0,gal,"{0: {'name': 'Belgian Abbey II', 'yeast_lab': 'Wyeast 1762', 'yeast_attenuation': 0.75}}"
11,0.08199999999999999,1.024,18,1.086,19,90,min,"{0: {'amount': 1.0, 'amount_unit': 'tsp', 'name': 'Irish Moss', 'time': '10.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 14.75, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Crystal 45L (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 45, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Flaked Barley', 'maltster': 'Any', 'use': 'Mash', 'PPG': 32, 'color': 2, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Carapils (Dextrine Malt) (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 1, 'color_unit': '°L', 'generic': True}, 4: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Roasted Barley (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 29, 'color': 550, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Golding (UK)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.05, 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Fuggle (UK)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.045, 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Golding (UK)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.05, 'generic': True}}",http://www.brewtoad.com/recipes/tiny-2,1,Tiny,Strong Scotch Ale,5.5,gal,"{0: {'name': 'Edinburgh Scottish Ale Yeast', 'yeast_lab': 'White Labs WLP028', 'yeast_attenuation': 0.725}}"
12,0.044000000000000004,1.011,21,1.045,2,45,min,0,"{0: {'amount': 1.56, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Rahr', 'use': 'Mash', 'PPG': 38, 'color': 1, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Czech Saaz', 'time': 45, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.05, 'generic': True}}",http://www.brewtoad.com/recipes/hop-bittering-5,1,Hop Bittering #5,Specialty Beer,1.0,gal,"{0: {'name': 'American Ale', 'yeast_lab': 'Wyeast 1056', 'yeast_attenuation': 0.75}}"
13,0.064,1.018,48,1.067,7,60,min,"{0: {'amount': 1.0, 'amount_unit': 'each', 'name': 'Irish Moss', 'time': '15.0\nmin', 'use': 'Boil', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'tbs', 'name': 'Fermax Yeast Nutrient', 'time': '15.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 11.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Rahr', 'use': 'Mash', 'PPG': 38, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 40L (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 40, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.087, 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.087, 'generic': True}, 2: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.087, 'generic': True}}",http://www.brewtoad.com/recipes/untitled-specialty-beer-167601,1,Untitled Specialty Beer 167601,Specialty Beer,5.0,gal,"{0: {'name': 'Safale US-05', 'yeast_lab': 'Fermentis US-05', 'yeast_attenuation': 0.73}}"
14,0.05,1.012,42,1.05,12,60,min,0,"{0: {'amount': 8.25, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Bairds', 'use': 'Mash', 'PPG': 35, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 0.88, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 75L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 75, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Victory (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 28, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.062, 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 8, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.087, 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.141, 'generic': True}}",http://www.brewtoad.com/recipes/tsb,1,TSB,Extra Special/Strong Bitter (English Pale Ale),5.0,gal,"{0: {'name': 'American Wheat', 'yeast_lab': 'Wyeast 1010', 'yeast_attenuation': 0.76}}"
15,0.047,1.013,13,1.049,2,60,min,0,"{0: {'amount': 6.0, 'amount_unit': 'lb', 'name': 'Pilsner (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 5.0, 'amount_unit': 'lb', 'name': 'White Wheat  (US)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 40, 'color': 2, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Hallertauer Tradition (DE)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.045, 'generic': True}}",http://www.brewtoad.com/recipes/heffe-da1423,1,Heffe,Weizen/Weissbier,6.5,gal,"{0: {'name': 'Hefeweizen Ale Yeast', 'yeast_lab': 'White Labs WLP300', 'yeast_attenuation': 0.74}}"
16,0.06,1.014,41,1.06,7,60,min,"{0: {'amount': 0.25, 'amount_unit': 'tsp', 'name': 'Yeast Nutrient (Wyeast)', 'time': '15.0\nmin', 'use': 'Boil', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'each', 'name': 'Campden Tablet', 'time': '60.0\nmin', 'use': 'Mash', 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'each', 'name': 'Whirlfloc Tablet', 'time': '15.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 9.5, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Victory (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 28, 'color_unit': '°L', 'generic': True}, 2: {'amount': 8.0, 'amount_unit': 'oz', 'name': 'Carapils (Dextrine Malt) (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 1, 'color_unit': '°L', 'generic': True}, 3: {'amount': 8.0, 'amount_unit': 'oz', 'name': 'Flaked Oats', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 2, 'color_unit': '°L', 'generic': True}, 4: {'amount': 8.0, 'amount_unit': 'oz', 'name': 'Carastan 30L (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 34, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Magnum (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.131, 'generic': True}, 1: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Galaxy (AU)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.142, 'generic': True}, 2: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13699999999999998, 'generic': True}, 3: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 5, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.13699999999999998, 'generic': True}, 4: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Galaxy (AU)', 'time': 5, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.142, 'generic': True}}",http://www.brewtoad.com/recipes/joosee-pale-ale-4201dc,1,Joosee Pale Ale,American Pale Ale,5.25,gal,"{0: {'name': 'California Ale', 'yeast_lab': 'White Labs WLP001', 'yeast_attenuation': 0.765}}"
17,0.051,1.012,38,1.051,21,60,min,"{0: {'amount': 0.5, 'amount_unit': 'each', 'name': 'Whirlfloc Tablet', 'time': '15.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 8.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.5, 'amount_unit': 'lb', 'name': 'Munich - Light 10L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 10, 'color_unit': '°L', 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Crystal 60L (CA)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 60, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Chocolate (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 29, 'color': 350, 'color_unit': '°L', 'generic': True}, 4: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Wheat Malt (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 2, 'color_unit': '°L', 'generic': True}, 5: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Victory (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 28, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Golding (UK)', 'time': 40, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.07200000000000001, 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.071, 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Williamette (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.053, 'generic': True}}",http://www.brewtoad.com/recipes/muddy-dust-american-brown,1,Muddy Dust American Brown,American Brown Ale,5.5,gal,"{0: {'name': 'California Ale Yeast', 'yeast_lab': 'White Labs WLP001', 'yeast_attenuation': 0.765}}"
18,0.069,1.018,32,1.071,7,60,min,0,"{0: {'amount': 5.0, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 5.0, 'amount_unit': 'lb', 'name': 'Bohemian Pilsner (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 1, 'color_unit': '°L', 'generic': True}, 2: {'amount': 2.0, 'amount_unit': 'lb', 'name': 'Bonlander Munich (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 36, 'color': 10, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Honey Malt (CA)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 25, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Green Bullet (NZ)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.12, 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Mount Hood (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.065, 'generic': True}}",http://www.brewtoad.com/recipes/two-goats-25294c,1,Two Goats,Maibock/Helles Bock,5.0,gal,"{0: {'name': 'Bavarian Lager', 'yeast_lab': 'Wyeast 2206', 'yeast_attenuation': 0.75}}"
19,0.057,1.013,38,1.057,5,60,min,0,"{0: {'amount': 8.2, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 0.9, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 20L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 20, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.9, 'amount_unit': 'lb', 'name': 'Flaked Oats', 'maltster': 'Any', 'use': 'Boil', 'PPG': 33, 'color': 2, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Munich - Light 10L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 10, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.055, 'generic': True}, 1: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.07, 'generic': True}, 2: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.07, 'generic': True}, 3: {'amount': 1.5, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.07, 'generic': True}, 4: {'amount': 0.4, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.07, 'generic': True}}",http://www.brewtoad.com/recipes/pale-43c2b2,1,Pale,American Pale Ale,5.0,gal,"{0: {'name': 'California Ale', 'yeast_lab': 'White Labs WLP001', 'yeast_attenuation': 0.765}}"
20,0.068,1.018,19,1.07,15,90,min,0,"{0: {'amount': 8.0, 'amount_unit': 'lb', 'name': 'Pale Wheat (CA)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 36, 'color': 2, 'color_unit': '°L', 'generic': True}, 1: {'amount': 2.5, 'amount_unit': 'lb', 'name': 'Dark Munich (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 36, 'color': 10, 'color_unit': '°L', 'generic': True}, 2: {'amount': 2.0, 'amount_unit': 'lb', 'name': 'Munich (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 6, 'color_unit': '°L', 'generic': True}, 3: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Vienna (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 4, 'color_unit': '°L', 'generic': True}, 4: {'amount': 4.0, 'amount_unit': 'oz', 'name': 'CaraMunich (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 50, 'color_unit': '°L', 'generic': True}, 5: {'amount': 4.0, 'amount_unit': 'oz', 'name': 'Aromatic (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 33, 'color_unit': '°L', 'generic': True}, 6: {'amount': 4.0, 'amount_unit': 'oz', 'name': 'Chocolate (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 30, 'color': 340, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.4, 'amount_unit': 'oz', 'name': 'Hallertauer Tradition (DE)', 'time': 90, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.046, 'generic': True}, 1: {'amount': 0.15, 'amount_unit': 'oz', 'name': 'Hallertauer Tradition (DE)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.046, 'generic': True}}",http://www.brewtoad.com/recipes/weizenbock-12,1,Weizenbock,Weizenbock,5.5,gal,"{0: {'name': 'Hefeweizen Ale Yeast', 'yeast_lab': 'White Labs WLP300', 'yeast_attenuation': 0.74}}"
21,0.057,1.013,30,1.057,30,60,min,"{0: {'amount': 3.0, 'amount_unit': 'oz', 'name': 'Cinnamon Sticks', 'time': '1.0\nweek', 'use': 'Secondary', 'generic': True}}","{0: {'amount': 6.0, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Maple Syrup', 'maltster': 'Any', 'use': 'Boil', 'PPG': 30, 'color': 35, 'color_unit': '°L', 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Biscuit (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 23, 'color_unit': '°L', 'generic': True}, 3: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'CaraMunich I (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 39, 'color_unit': '°L', 'generic': True}, 4: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Roasted Barley (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 30, 'color': 575, 'color_unit': '°L', 'generic': True}, 5: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Brown Sugar', 'maltster': 'Any', 'use': 'Boil', 'PPG': 45, 'color': 15, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Northern Brewer (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.09, 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.057999999999999996, 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.057999999999999996, 'generic': True}}",http://www.brewtoad.com/recipes/french-toast-ag,1,French Toast (AG),American Brown Ale,5.0,gal,"{0: {'name': 'California Ale Yeast', 'yeast_lab': 'White Labs WLP001', 'yeast_attenuation': 0.765}}"
22,0.055,1.012,32,1.054,6,60,min,0,"{0: {'amount': 34.0, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 3.5, 'amount_unit': 'lb', 'name': 'Rye (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L', 'generic': True}, 2: {'amount': 2.0, 'amount_unit': 'lb', 'name': 'Crystal 45L (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 45, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 7.0, 'amount_unit': 'oz', 'name': 'East Kent Golding (UK)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.048, 'generic': True}, 1: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'East Kent Golding (UK)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.048, 'generic': True}, 2: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'East Kent Golding (UK)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.048, 'generic': True}}",http://www.brewtoad.com/recipes/rye-pale-ale-2017-03,1,Rye Pale Ale - 2017-03,Extra Special/Strong Bitter (English Pale Ale),22.0,gal,"{0: {'name': 'Thames Valley Ale', 'yeast_lab': 'Wyeast 1275', 'yeast_attenuation': 0.77}}"
23,0.055999999999999994,1.014,38,1.056,8,60,min,"{0: {'amount': 3.0, 'amount_unit': 'g', 'name': 'Yeast Nutrient (Wyeast)', 'time': '5.0\nmin', 'use': 'Boil', 'generic': True}, 1: {'amount': 4.0, 'amount_unit': 'g', 'name': 'Irish Moss', 'time': '15.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 4.5, 'amount_unit': 'kg', 'name': 'Pale Ale (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 39, 'color': 2, 'color_unit': '°L', 'generic': True}, 1: {'amount': 0.35, 'amount_unit': 'kg', 'name': 'Caramel/Crystal 60L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 60, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.15, 'amount_unit': 'kg', 'name': 'Carapils (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 1, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 14.0, 'amount_unit': 'g', 'name': 'Horizon (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.12, 'generic': True}, 1: {'amount': 28.0, 'amount_unit': 'g', 'name': 'Perle (US)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.078, 'generic': True}, 2: {'amount': 28.0, 'amount_unit': 'g', 'name': ""Falconer's Flight (US)"", 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.105, 'generic': True}, 3: {'amount': 28.0, 'amount_unit': 'g', 'name': 'Citra (US)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13699999999999998, 'generic': True}, 4: {'amount': 28.0, 'amount_unit': 'g', 'name': ""Falconer's Flight (US)"", 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.105, 'generic': True}, 5: {'amount': 28.0, 'amount_unit': 'g', 'name': 'Citra (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.13699999999999998, 'generic': True}}",http://www.brewtoad.com/recipes/park-out-apa,1,Park Out APA,American Pale Ale,20.0,L,"{0: {'name': 'Safale US-05', 'yeast_lab': 'Fermentis US-05', 'yeast_attenuation': 0.76}}"
24,0.052000000000000005,1.017,36,1.057,33,60,min,"{0: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Coffee grounds', 'time': '1.0\ndays', 'use': 'Secondary', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Whirlfloc Tablet', 'time': '15.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 8.5, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Thomas Fawcett & Sons', 'use': 'Mash', 'PPG': 36, 'color': 2, 'color_unit': '°L', 'generic': True}, 1: {'amount': 0.75, 'amount_unit': 'lb', 'name': 'Flaked Barley', 'maltster': 'Any', 'use': 'Mash', 'PPG': 32, 'color': 1, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.62, 'amount_unit': 'lb', 'name': 'Chocolate (UK)', 'maltster': 'Bairds', 'use': 'Mash', 'PPG': 32, 'color': 475, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.37, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 75L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 75, 'color_unit': '°L', 'generic': True}, 4: {'amount': 0.37, 'amount_unit': 'lb', 'name': 'Acidulated Malt (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 2, 'color_unit': '°L', 'generic': True}, 5: {'amount': 0.37, 'amount_unit': 'lb', 'name': 'Roasted Barley (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 33, 'color': 300, 'color_unit': '°L', 'generic': True}, 6: {'amount': 0.12, 'amount_unit': 'lb', 'name': 'Black Malt (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 26, 'color': 127, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.33, 'amount_unit': 'oz', 'name': 'Millenium (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.155, 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Willamette (US)', 'time': 35, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.047, 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Willamette (US)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.047, 'generic': True}}",http://www.brewtoad.com/recipes/a-tractor-stout,1,A Tractor Stout,American Stout,5.1,gal,"{0: {'name': 'American Ale II', 'yeast_lab': 'Wyeast 1272', 'yeast_attenuation': 0.7}}"
25,0.045,1.012,11,1.047,3,60,min,0,"{0: {'amount': 2.0, 'amount_unit': 'kg', 'name': 'Pale Ale (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 39, 'color': 2, 'color_unit': '°L', 'generic': True}, 1: {'amount': 2.0, 'amount_unit': 'kg', 'name': 'Wheat Malt (DE)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 37, 'color': 2, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 15.0, 'amount_unit': 'g', 'name': 'Hallertauer Mittelfrüh (DE)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.042, 'generic': True}, 1: {'amount': 10.0, 'amount_unit': 'g', 'name': 'Hallertauer Mittelfrüh (DE)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.042, 'generic': True}, 2: {'amount': 5.0, 'amount_unit': 'g', 'name': 'Hallertauer Mittelfrüh (DE)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.042, 'generic': True}}",http://www.brewtoad.com/recipes/fruhweize,1,FrühWeize,Weizen/Weissbier,19.0,L,"{0: {'name': 'Bavarian Wheat', 'yeast_lab': ""Mangrove Jack's M20"", 'yeast_attenuation': 0.74}}"
